"Data Source","World Development Indicators",
"Equatorial Guinea","GNQ","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","18","18","18","18","18","18","18","18","18","17","16","16","16","","",
"Greece","GRC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","15","15","15","11","11","5","5","5","5","4","4","3","","",
"Grenada","GRD","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","","",
"Greenland","GRL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","14","14","14","14","14","14","14","9","9","9","9","9","6","6","","",
"Guam","GUM","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","8","7","7","7","7","7","7","7","7","","",
"High income","HIC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02380952380952","7.76744186046512","7.80851063829787","7.83673469387755","7.61538461538461","7.22641509433962","6.92452830188679","6.84905660377358","6.54545454545455","6.57142857142857","6.3448275862069","6.18965517241379","5.91379310344828","5.74137931034483","5.53448275862069","5.50847457627119","5.1864406779661","","",
"Hong Kong SAR, China","HKG","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","3","3","3","3","3","3","2","2","2","2","2","","",
"Honduras","HND","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","12","12","13","13","13","13","13","11","11","11","11","11","","",
"Heavily indebted poor countries (HIPC)","HPC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8620689655172","11.3529411764706","11.3243243243243","11.1052631578947","10.8421052631579","10.3684210526316","9.8421052631579","9.63157894736842","9.02631578947368","8.73684210526316","8.55263157894737","8.23684210526316","8.17948717948718","7.87179487179487","7.48717948717949","7.30769230769231","7.25641025641026","","",
"Croatia","HRV","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","9","8","8","8","8","8","8","8","8","8","8","8","8","7","","",
"Haiti","HTI","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","12","12","12","12","12","12","12","12","12","12","","",
"Hungary","HUN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","5","5","5","5","6","6","6","6","6","6","6","6","","",
"IBRD only","IBD","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9183673469388","11.2549019607843","11.0666666666667","10.8852459016393","10.4590163934426","9.91803278688525","9.47540983606557","9.34426229508197","9","8.90322580645161","8.70588235294118","8.69117647058824","8.52941176470588","8.33823529411765","8.20588235294118","7.72058823529412","7.60294117647059","","",
"IDA & IBRD total","IBT","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1428571428571","10.688679245283","10.568","10.4251968503937","10.1102362204724","9.61417322834646","9.1484375","8.9765625","8.5859375","8.52671755725191","8.38571428571429","8.25","8.1063829787234","7.88652482269504","7.70212765957447","7.39007092198582","7.21276595744681","","",
"IDA total","IDA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3673469387755","10.1636363636364","10.1076923076923","10","9.78787878787879","9.33333333333333","8.85074626865672","8.64179104477612","8.2089552238806","8.18840579710145","8.08333333333333","7.83333333333333","7.71232876712329","7.46575342465753","7.23287671232877","7.08219178082192","6.84931506849315","","",
"IDA blend","IDB","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.85714285714286","10","9.23076923076923","9.23076923076923","9.07692307692308","9.23076923076923","8.76923076923077","8.38461538461539","8.15384615384615","8.23076923076923","8.4","8.26666666666667","8.06666666666667","7.8","7.53333333333333","7.26666666666667","6.86666666666667","","",
"Indonesia","IDN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","13","13","12","12","11","11","","",
"IDA only","IDX","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.452380952381","10.1914893617021","10.3269230769231","10.188679245283","9.9622641509434","9.35849056603774","8.87037037037037","8.7037037037037","8.22222222222222","8.17857142857143","8","7.71929824561404","7.62068965517241","7.37931034482759","7.1551724137931","7.03448275862069","6.8448275862069","","",
"Isle of Man","IMN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","15","14","14","12","10","10","","",
"Not classified","INX","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3","3","3","","",
"Iran, Islamic Rep.","IRN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","10","10","10","10","9","9","9","10","10","10","10","10","10","10","10","","",
"Iraq","IRQ","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","11","11","10","10","10","9","9","8","8","8","","",
"Iceland","ISL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","",
"Israel","ISR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","4","3","","",
"Italy","ITA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","7","8","8","8","8","8","7","7","7","7","7","7","","",
"Jamaica","JAM","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","6","6","6","6","6","6","6","6","5","2","2","2","2","2","2","","",
"Jordan","JOR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","10","10","10","8","8","7","7","7","7","7","7","7","7","7","7","7","","",
"Japan","JPN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","","",
"Kazakhstan","KAZ","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","9","9","9","9","8","7","7","7","7","7","6","5","5","5","4","","",
"Kenya","KEN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","15","15","14","15","15","14","14","13","13","13","13","9","7","7","7","","",
"Kyrgyz Republic","KGZ","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","6","5","4","4","4","4","4","4","4","4","4","4","","",
"Cambodia","KHM","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","10","10","10","11","11","11","11","11","12","12","8","9","9","9","9","","",
"Kiribati","KIR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","","",
"St. Kitts and Nevis","KNA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","","",
"Korea, Rep.","KOR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","8","8","6","4","4","4","4","3","3","3","3","","",
"Kuwait","KWT","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","13","12","12","12","12","12","12","9","7","5","","",
"Latin America & Caribbean (excluding high income)","LAC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","11.9333333333333","10.7142857142857","10.5714285714286","10","9.85714285714286","9.61904761904762","9.57142857142857","9.47619047619048","9.42857142857143","9","8.82608695652174","8.69565217391304","8.43478260869565","8.34782608695652","8.1304347826087","8.1304347826087","","",
"Lao PDR","LAO","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","11","11","11","11","11","10","9","9","9","10","10","10","10","9","","",
"Lebanon","LBN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","8","8","8","8","8","8","8","8","8","8","8","8","","",
"Liberia","LBR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","7","6","6","5","5","5","5","5","5","5","5","5","","",
"Libya","LBY","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","","",
"St. Lucia","LCA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","5","5","5","5","5","5","5","5","5","5","5","","",
"Latin America & Caribbean","LCN","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1578947368421","11.4","10.3103448275862","10.2068965517241","9.76666666666667","9.66666666666667","9.5","9.46666666666667","9.09677419354839","9.06451612903226","8.72727272727273","8.60606060606061","8.54545454545454","8.36363636363636","8.27272727272727","8.09090909090909","8.06060606060606","","",
"Least developed countries: UN classification","LDC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1612903225806","10.9722222222222","10.95","10.7560975609756","10.5121951219512","9.87804878048781","9.41463414634146","9.24390243902439","8.63414634146342","8.62790697674419","8.52272727272727","8.20454545454546","8.08888888888889","7.77777777777778","7.55555555555556","7.42222222222222","7.2","","",
"Low income","LIC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9473684210526","11.5","11.5","11.16","10.92","10.16","9.36","9.12","8.52","8.42307692307692","8.30769230769231","8.03846153846154","8.03703703703704","7.66666666666667","7.2962962962963","7.14814814814815","7.07407407407407","","",
"Liechtenstein","LIE","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","","",
"Sri Lanka","LKA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","9","9","9","9","9","9","9","8","7","7","7","7","","",
"Lower middle income","LMC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.75","10.5581395348837","10.6458333333333","10.5","10.2916666666667","9.89583333333333","9.66666666666667","9.45833333333333","9.10416666666667","9.10204081632653","9.07407407407407","8.92592592592593","8.66666666666667","8.5","8.2962962962963","7.90740740740741","7.51851851851852","","",
"Low & middle income","LMY","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2197802197802","10.76","10.6869565217391","10.5470085470085","10.1965811965812","9.64957264957265","9.17796610169492","8.99152542372881","8.61864406779661","8.55371900826446","8.43076923076923","8.27692307692308","8.12213740458015","7.88549618320611","7.68702290076336","7.3587786259542","7.18320610687023","","",
"Lesotho","LSO","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","8","8","7","7","7","7","7","7","7","7","7","7","7","6","","",
"Late-demographic dividend","LTE","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2121212121212","9.38888888888889","9.175","9.5","9.22727272727273","8.6","7.97777777777778","7.73333333333333","7.28888888888889","7.2","7.10416666666667","6.95833333333333","6.625","6.39583333333333","6.1875","5.77083333333333","5.58333333333333","","",
"Lithuania","LTU","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","7","7","7","7","6","6","7","6","5","4","4","4","4","4","","",
"Luxembourg","LUX","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","",
"Latvia","LVA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","5","5","4","4","4","4","4","4","4","4","4","","",
"Macao SAR, China","MAC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","7","7","7","7","7","7","7","7","7","6","6","5","5","4","4","4","","",
"Monaco","MCO","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","11","11","11","10","10","9","9","8","8","7","6","5","5","4","3","3","","",
"Madagascar","MDG","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","13","12","11","9","9","9","9","9","9","9","9","10","8","5","5","5","","",
"Maldives","MDV","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","6","6","6","6","6","6","6","6","6","6","6","","",
"Middle East & North Africa","MEA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9285714285714","11.375","11.1176470588235","11.1176470588235","10.2631578947368","9.42105263157895","9.10526315789474","9.21052631578947","9.1","9.09523809523809","8.85714285714286","8.76190476190476","8.61904761904762","8.28571428571429","7.80952380952381","7.19047619047619","6.28571428571429","","",
"Mexico","MEX","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","8","8","8","8","","",
"Marshall Islands","MHL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","",
"Middle income","MIC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0277777777778","10.5512820512821","10.4725274725275","10.3804347826087","10","9.51086956521739","9.12903225806452","8.95698924731183","8.64516129032258","8.58947368421053","8.46153846153846","8.33653846153846","8.14423076923077","7.94230769230769","7.78846153846154","7.41346153846154","7.21153846153846","","",
"North Macedonia","MKD","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","13","12","10","7","6","6","5","6","6","6","6","6","6","6","","",
"Mali","MLI","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","10","10","6","6","4","4","5","5","5","5","5","5","5","","",
"Malta","MLT","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","9","8","8","5","","",
"Myanmar","MMR","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","14","12","12","12","6","","",
"Middle East & North Africa (excluding high income)","MNA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","11.1818181818182","10.8333333333333","10.8333333333333","10.6666666666667","9.58333333333333","9.25","9.25","9.25","9.30769230769231","8.92307692307692","8.76923076923077","8.53846153846154","8.53846153846154","8.38461538461539","7.76923076923077","7.38461538461539","","",
"Montenegro","MNE","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","13","9","8","8","8","8","8","8","8","8","8","","",
"Mongolia","MNG","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8","8","8","8","8","8","8","8","8","7","7","8","8","8","8","8","","",
"Northern Mariana Islands","MNP","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","14","11","11","11","10","10","10","10","10","10","10","10","10","10","","",
"Mauritania","MRT","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","9","9","9","9","9","9","7","7","7","4","4","4","","",
"Mauritius","MUS","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","6","6","6","5","5","5","5","5","5","5","4","4","","",
"Malawi","MWI","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","8","8","7","7","7","7","","",
"Malaysia","MYS","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","9","6","6","6","6","6","9","9","9","8","","",
"North America","NAC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","2","2","2","2","2","4","4","4","4","4","4","4","","",
"Namibia","NAM","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"New Caledonia","NCL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","12","12","12","10","10","10","10","7","7","7","5","4","4","4","","",
"Nigeria","NGA","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","7","","",
"Nicaragua","NIC","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","8","8","8","8","8","8","8","8","8","8","7","7","7","7","7","7","","",
